Index,Date,GAME_ID,Visiting,Home,Period,Time,Challenging Team,Challenge Type,Additional Challenge Type,Successful/Unsuccessful,Link,Challenging Coach,Challenging Coach Years Experience,Challenging Coach Current Year Win Percentage,Challenging Coach Career Win Percentage,Official #1,Official #2,Official #3,Replay Center Officials,L2M Reviewed,L2M Reviewed Challenge,L2M Reviewed/Challenge Call Match,L2M Reviewed Decision,L2M Reviewed Comment,Visiting Score,Home Score,Committing Player,Disadvantaged Player,Committing Team,Disadvantaged Team,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
1525,20200113,21900592,PHI,IND,3,9:47,IND,GT,Goaltending Challenge,Successful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_PHI_IND_Indiana_Goaltending_Challenge_011320,Nate McMillan,16,0.6,0.528,Josh Tiven,Scott Twardoski,Andy Nagy,,No,,,,,nan,nan,nan,nan,nan,nan,340,4,0,3,8:16 PM,9:47,,,76ers Rebound,nan,,3,1610612755,nan,,,,nan,0,0,nan,,,,nan,0,0,,,,,,0
1526,20200113,21900592,PHI,IND,3,9:47,IND,GT,Goaltending Challenge,Successful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_PHI_IND_Indiana_Goaltending_Challenge_011320,Nate McMillan,16,0.6,0.528,Josh Tiven,Scott Twardoski,Andy Nagy,,No,,,,,nan,nan,nan,nan,nan,nan,331,9,1,3,8:16 PM,9:47,PACERS Timeout: Regular (Full 3 Short 0),,,nan,,2,1610612754,nan,,,,nan,0,0,nan,,,,nan,0,0,,,,,,0
1527,20200113,21900592,PHI,IND,3,9:47,IND,GT,Goaltending Challenge,Successful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_PHI_IND_Indiana_Goaltending_Challenge_011320,Nate McMillan,16,0.6,0.528,Josh Tiven,Scott Twardoski,Andy Nagy,,No,,,,,51,43,Danny Manning,nan,nan,nan,333,18,5,3,8:17 PM,9:47,,,,51 - 43,-8,0,330,Danny Manning,,,,nan,0,0,nan,,,,nan,1,0,,,,,,1
1528,20200113,21900596,ORL,SAC,2,1:43,ORL,OB,Out of Bounds Challenge,Successful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_ORL_SAC_Orlando_OB_Challenge_011320,Steve Clifford,7,0.462,0.481,Sean Wright,Brent Barnaky,Natalie Sago,,No,,,,,nan,nan,Harrison Barnes,nan,SAC,nan,292,5,40,2,11:00 PM,1:43,Barnes Out of Bounds Lost Ball Turnover (P1.T7),,,nan,,4,203084,Harrison Barnes,1610612758,Sacramento,Kings,SAC,0,0,nan,,,,nan,1,0,,,,,,1
1529,20200113,21900596,ORL,SAC,2,1:43,ORL,OB,Out of Bounds Challenge,Successful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_ORL_SAC_Orlando_OB_Challenge_011320,Steve Clifford,7,0.462,0.481,Sean Wright,Brent Barnaky,Natalie Sago,,No,,,,,nan,nan,nan,nan,nan,nan,296,9,7,2,11:00 PM,1:43,,,Magic Timeout: Coach Challenge (Reg.2 Short 0),nan,,3,1610612753,nan,,,,nan,0,0,nan,,,,nan,0,0,,,,,,0
1530,20200113,21900596,ORL,SAC,2,1:43,ORL,OB,Out of Bounds Challenge,Successful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_ORL_SAC_Orlando_OB_Challenge_011320,Steve Clifford,7,0.462,0.481,Sean Wright,Brent Barnaky,Natalie Sago,,No,,,,,60,48,nan,nan,nan,nan,284,18,5,2,11:00 PM,1:43,,,,60 - 48,-12,0,282,nan,,,,nan,0,0,nan,,,,nan,1,0,,,,,,1
1531,20200114,21900598,PHX,ATL,1,6:49,PHX,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_PHX_ATL_Phoenix_Defensive_Foul_Challenge_011420,Monty Williams,6,0.4,0.434,Scott Wall,Brian Forte,Brandon Adair,,No,,,,,nan,nan,Devin Booker,Trae Young,PHX,ATL,71,6,1,1,7:49 PM,6:49,,,Booker P.FOUL (P2.T3) (B.Adair),nan,,5,1626164,Devin Booker,1610612756,Phoenix,Suns,PHX,4,1629027,Trae Young,1610612737,Atlanta,Hawks,ATL,1,0,,,,,,1
1532,20200114,21900598,PHX,ATL,1,6:49,PHX,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_PHX_ATL_Phoenix_Defensive_Foul_Challenge_011420,Monty Williams,6,0.4,0.434,Scott Wall,Brian Forte,Brandon Adair,,No,,,,,nan,nan,nan,nan,nan,nan,73,9,1,1,7:50 PM,6:49,,,Suns Timeout: Regular (Reg.1 Short 0),nan,,3,1610612756,nan,,,,nan,0,0,nan,,,,nan,0,0,,,,,,0
1533,20200114,21900598,PHX,ATL,1,6:49,PHX,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_PHX_ATL_Phoenix_Defensive_Foul_Challenge_011420,Monty Williams,6,0.4,0.434,Scott Wall,Brian Forte,Brandon Adair,,No,,,,,11,9,Pooh Richardson,nan,nan,nan,74,18,4,1,7:51 PM,6:49,,,,11 - 9,-2,0,71,Pooh Richardson,,,,nan,0,0,nan,,,,nan,1,0,,,,,,0
1534,20200114,21900603,CLE,LAC,2,7:54,CLE,OB,Out of Bounds Challenge,Successful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_CLE_LAC_Cleveland_OB_Challenge_011420,John Beilein,1,0.259,0.259,Scott Foster,Kevin Scott,John Butler,,No,,,,,nan,nan,nan,nan,nan,nan,208,4,0,2,11:15 PM,7:54,,,Cavaliers Rebound,nan,,3,1610612739,nan,,,,nan,0,0,nan,,,,nan,0,0,,,,,,0
1535,20200114,21900603,CLE,LAC,2,7:54,CLE,OB,Out of Bounds Challenge,Successful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_CLE_LAC_Cleveland_OB_Challenge_011420,John Beilein,1,0.259,0.259,Scott Foster,Kevin Scott,John Butler,,No,,,,,nan,nan,nan,nan,nan,nan,210,9,1,2,11:16 PM,7:54,,,Cavaliers Timeout: Regular (Reg.1 Short 0),nan,,3,1610612739,nan,,,,nan,0,0,nan,,,,nan,0,0,,,,,,0
1536,20200114,21900603,CLE,LAC,2,7:54,CLE,OB,Out of Bounds Challenge,Successful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_CLE_LAC_Cleveland_OB_Challenge_011420,John Beilein,1,0.259,0.259,Scott Foster,Kevin Scott,John Butler,,No,,,,,34,38,Dell Curry,nan,nan,nan,211,18,5,2,11:16 PM,7:54,,,,34 - 38,4,0,209,Dell Curry,,,,nan,0,0,nan,,,,nan,1,0,,,,,,1
1537,20200115,21900604,DET,BOS,1,8:34,DET,OB,Out of Bounds Challenge,Successful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_DET_BOS_Detroit_OB_Challenge_011520,Dwane Casey,11,0.303,0.524,Leroy Richardson,Derrick Collins,Pat Fraher,,No,,,,,nan,nan,nan,nan,nan,nan,40,4,0,1,7:16 PM,8:34,,,Pistons Rebound,nan,,3,1610612765,nan,,,,nan,0,0,nan,,,,nan,0,0,,,,,,0
1538,20200115,21900604,DET,BOS,1,8:34,DET,OB,Out of Bounds Challenge,Successful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_DET_BOS_Detroit_OB_Challenge_011520,Dwane Casey,11,0.303,0.524,Leroy Richardson,Derrick Collins,Pat Fraher,,No,,,,,nan,nan,nan,nan,nan,nan,42,9,1,1,7:16 PM,8:34,,,Pistons Timeout: Regular (Reg.1 Short 0),nan,,3,1610612765,nan,,,,nan,0,0,nan,,,,nan,0,0,,,,,,0
1539,20200115,21900604,DET,BOS,1,8:34,DET,OB,Out of Bounds Challenge,Successful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_DET_BOS_Detroit_OB_Challenge_011520,Dwane Casey,11,0.303,0.524,Leroy Richardson,Derrick Collins,Pat Fraher,,No,,,,,11,4,Brad Lohaus,nan,nan,nan,43,18,5,1,7:17 PM,8:34,,,,11 - 4,-7,0,38,Brad Lohaus,,,,nan,0,0,nan,,,,nan,1,0,,,,,,1
1540,20200115,21900605,BKN,PHI,3,8:43,BKN,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_BKN_PHI_Brooklyn_Defensive_Foul_Challenge_011520,Kenny Atkinson,4,0.452,0.383,Tom Washington,Tyler Ford,Jacyn Goble,,No,,,,,nan,nan,Jarrett Allen,Ben Simmons,BKN,PHI,369,6,2,3,8:32 PM,8:43,,,Allen S.FOUL (P4.T1) (T.Ford),nan,,5,1628386,Jarrett Allen,1610612751,Brooklyn,Nets,BKN,4,1627732,Ben Simmons,1610612755,Philadelphia,76ers,PHI,1,0,,,,,,1
1541,20200115,21900605,BKN,PHI,3,8:43,BKN,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_BKN_PHI_Brooklyn_Defensive_Foul_Challenge_011520,Kenny Atkinson,4,0.452,0.383,Tom Washington,Tyler Ford,Jacyn Goble,,No,,,,,68,61,Charlie Ward,nan,nan,nan,371,18,6,3,8:32 PM,8:43,,,,68 - 61,-7,0,369,Charlie Ward,,,,nan,0,0,nan,,,,nan,1,0,,,,,,1
1542,20200115,21900605,BKN,PHI,3,8:43,BKN,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_BKN_PHI_Brooklyn_Defensive_Foul_Challenge_011520,Kenny Atkinson,4,0.452,0.383,Tom Washington,Tyler Ford,Jacyn Goble,,No,,,,,nan,nan,nan,nan,nan,nan,372,9,1,3,8:34 PM,8:43,,,Nets Timeout: Regular (Reg.5 Short 0),nan,,3,1610612751,nan,,,,nan,0,0,nan,,,,nan,0,0,,,,,,0
1543,20200115,21900605,BKN,PHI,3,8:43,BKN,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_BKN_PHI_Brooklyn_Defensive_Foul_Challenge_011520,Kenny Atkinson,4,0.452,0.383,Tom Washington,Tyler Ford,Jacyn Goble,,No,,,,,nan,nan,Ben Simmons,nan,PHI,nan,373,3,11,3,8:36 PM,8:43,MISS Simmons Free Throw 1 of 2,,,nan,,4,1627732,Ben Simmons,1610612755,Philadelphia,76ers,PHI,0,0,nan,,,,nan,0,0,,,,,,1
1544,20200115,21900605,BKN,PHI,3,8:43,BKN,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_BKN_PHI_Brooklyn_Defensive_Foul_Challenge_011520,Kenny Atkinson,4,0.452,0.383,Tom Washington,Tyler Ford,Jacyn Goble,,No,,,,,nan,nan,nan,nan,nan,nan,374,4,1,3,8:36 PM,8:43,76ERS Rebound,,,nan,,2,1610612755,nan,,,,nan,0,0,nan,,,,nan,0,0,,,,,,0
1545,20200115,21900605,BKN,PHI,3,8:43,BKN,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_BKN_PHI_Brooklyn_Defensive_Foul_Challenge_011520,Kenny Atkinson,4,0.452,0.383,Tom Washington,Tyler Ford,Jacyn Goble,,No,,,,,68,62,Ben Simmons,nan,PHI,nan,375,3,12,3,8:36 PM,8:43,Simmons Free Throw 2 of 2 (16 PTS),,,68 - 62,-6,4,1627732,Ben Simmons,1610612755,Philadelphia,76ers,PHI,0,0,nan,,,,nan,0,0,,,,,,1
1546,20200115,21900606,SAS,MIA,3,2:59,SAS,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_SAS_MIA_San_Antonio_Defensive_Foul_Challenge_011520,Gregg Popovich,24,0.429,0.676,Ken Mauer,Marat Kogut,Phenizee Ransom,,No,,,,,nan,nan,Patty Mills,Jimmy Butler,SAS,MIA,374,6,2,3,9:03 PM,2:59,,,Mills S.FOUL (P1.T3) (P.Ransom),nan,,5,201988,Patty Mills,1610612759,San Antonio,Spurs,SAS,4,202710,Jimmy Butler,1610612748,Miami,Heat,MIA,1,0,,,,,,1
1547,20200115,21900606,SAS,MIA,3,2:59,SAS,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_SAS_MIA_San_Antonio_Defensive_Foul_Challenge_011520,Gregg Popovich,24,0.429,0.676,Ken Mauer,Marat Kogut,Phenizee Ransom,,No,,,,,nan,nan,nan,nan,nan,nan,376,9,1,3,9:03 PM,2:59,,,Spurs Timeout: Regular (Reg.4 Short 0),nan,,3,1610612759,nan,,,,nan,0,0,nan,,,,nan,0,0,,,,,,0
1548,20200115,21900606,SAS,MIA,3,2:59,SAS,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_SAS_MIA_San_Antonio_Defensive_Foul_Challenge_011520,Gregg Popovich,24,0.429,0.676,Ken Mauer,Marat Kogut,Phenizee Ransom,,No,,,,,73,68,nan,nan,nan,nan,377,18,6,3,9:04 PM,2:59,,,,73 - 68,-5,0,374,nan,,,,nan,0,0,nan,,,,nan,1,0,,,,,,1
1549,20200115,21900606,SAS,MIA,3,2:59,SAS,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_SAS_MIA_San_Antonio_Defensive_Foul_Challenge_011520,Gregg Popovich,24,0.429,0.676,Ken Mauer,Marat Kogut,Phenizee Ransom,,No,,,,,nan,nan,Jimmy Butler,nan,MIA,nan,378,6,11,3,9:07 PM,2:59,Butler T.FOUL (P1.T1) (K.Mauer),,,nan,,4,202710,Jimmy Butler,1610612748,Miami,Heat,MIA,0,0,nan,,,,nan,1,0,,,,,,1
1550,20200115,21900606,SAS,MIA,3,2:59,SAS,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_SAS_MIA_San_Antonio_Defensive_Foul_Challenge_011520,Gregg Popovich,24,0.429,0.676,Ken Mauer,Marat Kogut,Phenizee Ransom,,No,,,,,74,68,DeMar DeRozan,nan,SAS,nan,379,3,16,3,9:07 PM,2:59,,,DeRozan Free Throw Technical (21 PTS),74 - 68,-6,5,201942,DeMar DeRozan,1610612759,San Antonio,Spurs,SAS,0,0,nan,,,,nan,0,0,,,,,,1
1551,20200115,21900606,SAS,MIA,3,2:59,SAS,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_SAS_MIA_San_Antonio_Defensive_Foul_Challenge_011520,Gregg Popovich,24,0.429,0.676,Ken Mauer,Marat Kogut,Phenizee Ransom,,No,,,,,nan,nan,Jimmy Butler,nan,MIA,nan,380,3,11,3,9:08 PM,2:59,MISS Butler Free Throw 1 of 2,,,nan,,4,202710,Jimmy Butler,1610612748,Miami,Heat,MIA,0,0,nan,,,,nan,0,0,,,,,,1
1552,20200115,21900606,SAS,MIA,3,2:59,SAS,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_SAS_MIA_San_Antonio_Defensive_Foul_Challenge_011520,Gregg Popovich,24,0.429,0.676,Ken Mauer,Marat Kogut,Phenizee Ransom,,No,,,,,nan,nan,nan,nan,nan,nan,381,4,1,3,9:08 PM,2:59,HEAT Rebound,,,nan,,2,1610612748,nan,,,,nan,0,0,nan,,,,nan,0,0,,,,,,0
1553,20200115,21900606,SAS,MIA,3,2:59,SAS,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_SAS_MIA_San_Antonio_Defensive_Foul_Challenge_011520,Gregg Popovich,24,0.429,0.676,Ken Mauer,Marat Kogut,Phenizee Ransom,,No,,,,,nan,nan,Jimmy Butler,nan,MIA,nan,382,3,12,3,9:08 PM,2:59,MISS Butler Free Throw 2 of 2,,,nan,,4,202710,Jimmy Butler,1610612748,Miami,Heat,MIA,0,0,nan,,,,nan,0,0,,,,,,1
1554,20200115,21900607,WAS,CHI,4,1:08,CHI,Foul,Defensive Foul Challenge,Successful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_WAS_CHI_Chicago_Defensive_Foul_Challenge_011520,Jim Boylen,2,0.338,0.317,Eric Lewis,Karl Lane,Suyash Mehta,,No,,,,,102,113,Jordan McRae,nan,WAS,nan,624,1,6,4,10:18 PM,1:08,,,McRae 3' Driving Layup (14 PTS),102 - 113,11,5,203895,Jordan McRae,1610612764,Washington,Wizards,WAS,0,0,nan,,,,nan,0,0,,,,,,1
1555,20200115,21900607,WAS,CHI,4,1:08,CHI,Foul,Defensive Foul Challenge,Successful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_WAS_CHI_Chicago_Defensive_Foul_Challenge_011520,Jim Boylen,2,0.338,0.317,Eric Lewis,Karl Lane,Suyash Mehta,,No,,,,,102,113,nan,nan,nan,nan,629,18,5,4,10:19 PM,1:08,,,,102 - 113,11,0,625,nan,,,,nan,0,0,nan,,,,nan,1,0,,,,,,1
1556,20200115,21900608,IND,MIN,4,0:37,MIN,Foul,Defensive Foul Challenge,Successful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_IND_MIN_Minnesota_Defensive_Foul_Challenge_011520,Ryan Saunders,2,0.297,0.34,Tony Brown,Matt Myers,Aaron Smith,,No,,,,,nan,nan,nan,nan,nan,nan,605,9,7,4,10:09 PM,0:37,TIMBERWOLVES Timeout: Coach Challenge (Full 6 Short 0),,,nan,,2,1610612750,nan,,,,nan,0,0,nan,,,,nan,0,0,,,,,,0
1557,20200115,21900608,IND,MIN,4,0:37,MIN,Foul,Defensive Foul Challenge,Successful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_IND_MIN_Minnesota_Defensive_Foul_Challenge_011520,Ryan Saunders,2,0.297,0.34,Tony Brown,Matt Myers,Aaron Smith,,No,,,,,103,97,nan,nan,nan,nan,606,18,5,4,10:09 PM,0:37,,,,103 - 97,-6,0,603,nan,,,,nan,0,0,nan,,,,nan,1,0,,,,,,1
1558,20200115,21900608,IND,MIN,4,0:37,MIN,Foul,Defensive Foul Challenge,Successful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_IND_MIN_Minnesota_Defensive_Foul_Challenge_011520,Ryan Saunders,2,0.297,0.34,Tony Brown,Matt Myers,Aaron Smith,,No,,,,,nan,nan,Gorgui Dieng,Domantas Sabonis,MIN,IND,607,10,1,4,10:12 PM,0:37,Jump Ball (CC) Dieng vs. Sabonis: Tip to Covington,,,nan,,4,203476,Gorgui Dieng,1610612750,Minnesota,Timberwolves,MIN,5,1627734,Domantas Sabonis,1610612754,Indiana,Pacers,IND,4,203496,Robert Covington,1610612750,Minnesota,Timberwolves,MIN,1
1559,20200115,21900608,IND,MIN,2,7:51,IND,Foul,Offensive Foul Challenge,Successful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_IND_MIN_Indiana_Offensive_Foul_Challenge_011520,Nate McMillan,16,0.6,0.528,Tony Brown,Matt Myers,Aaron Smith,,No,,,,,nan,nan,nan,nan,nan,nan,207,9,1,2,8:44 PM,7:51,,,Pacers Timeout: Regular (Reg.2 Short 0),nan,,3,1610612754,nan,,,,nan,0,0,nan,,,,nan,0,0,,,,,,0
1560,20200115,21900608,IND,MIN,2,7:51,IND,Foul,Offensive Foul Challenge,Successful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_IND_MIN_Indiana_Offensive_Foul_Challenge_011520,Nate McMillan,16,0.6,0.528,Tony Brown,Matt Myers,Aaron Smith,,No,,,,,34,41,Jeff Hornacek,nan,nan,nan,208,18,5,2,8:44 PM,7:51,,,,34 - 41,7,0,204,Jeff Hornacek,,,,nan,0,0,nan,,,,nan,1,0,,,,,,1
1561,20200115,21900609,TOR,OKC,3,9:07,TOR,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_TOR_OKC_Toronto_Defensive_Foul_Challenge_011520,Nick Nurse,2,0.719,0.712,Eric Dalen,Ben Taylor,Ray Acosta,,No,,,,,76,58,Chris Paul,nan,OKC,nan,385,1,79,3,9:27 PM,9:07,Paul 25' 3PT Pullup Jump Shot (7 PTS),,,76 - 58,-18,4,101108,Chris Paul,1610612760,Oklahoma City,Thunder,OKC,0,0,nan,,,,nan,0,0,,,,,,1
1562,20200115,21900609,TOR,OKC,3,9:07,TOR,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_TOR_OKC_Toronto_Defensive_Foul_Challenge_011520,Nick Nurse,2,0.719,0.712,Eric Dalen,Ben Taylor,Ray Acosta,,No,,,,,nan,nan,Kyle Lowry,Chris Paul,TOR,OKC,386,6,2,3,9:27 PM,9:07,,,Lowry S.FOUL (P3.T2) (E.Dalen),nan,,5,200768,Kyle Lowry,1610612761,Toronto,Raptors,TOR,4,101108,Chris Paul,1610612760,Oklahoma City,Thunder,OKC,1,0,,,,,,1
1563,20200115,21900609,TOR,OKC,3,9:07,TOR,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_TOR_OKC_Toronto_Defensive_Foul_Challenge_011520,Nick Nurse,2,0.719,0.712,Eric Dalen,Ben Taylor,Ray Acosta,,No,,,,,nan,nan,nan,nan,nan,nan,388,9,1,3,9:28 PM,9:07,,,Raptors Timeout: Regular (Reg.1 Short 0),nan,,3,1610612761,nan,,,,nan,0,0,nan,,,,nan,0,0,,,,,,0
1564,20200115,21900609,TOR,OKC,3,9:07,TOR,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_TOR_OKC_Toronto_Defensive_Foul_Challenge_011520,Nick Nurse,2,0.719,0.712,Eric Dalen,Ben Taylor,Ray Acosta,,No,,,,,76,58,Elliot Perry,nan,nan,nan,389,18,4,3,9:28 PM,9:07,,,,76 - 58,-18,0,386,Elliot Perry,,,,nan,0,0,nan,,,,nan,1,0,,,,,,1
1565,20200115,21900609,TOR,OKC,3,9:07,TOR,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_TOR_OKC_Toronto_Defensive_Foul_Challenge_011520,Nick Nurse,2,0.719,0.712,Eric Dalen,Ben Taylor,Ray Acosta,,No,,,,,nan,nan,Terrance Ferguson,Dennis Schroder,OKC,OKC,390,8,0,3,9:30 PM,9:07,SUB: Schroder FOR Ferguson,,,nan,,4,1628390,Terrance Ferguson,1610612760,Oklahoma City,Thunder,OKC,4,203471,Dennis Schroder,1610612760,Oklahoma City,Thunder,OKC,0,0,,,,,,0
1566,20200115,21900609,TOR,OKC,3,9:07,TOR,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_TOR_OKC_Toronto_Defensive_Foul_Challenge_011520,Nick Nurse,2,0.719,0.712,Eric Dalen,Ben Taylor,Ray Acosta,,No,,,,,76,59,Chris Paul,nan,OKC,nan,392,3,10,3,9:31 PM,9:07,Paul Free Throw 1 of 1 (8 PTS),,,76 - 59,-17,4,101108,Chris Paul,1610612760,Oklahoma City,Thunder,OKC,0,0,nan,,,,nan,0,0,,,,,,1
1567,20200115,21900612,DAL,SAC,4,0:27,SAC,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_DAL_SAC_Sacramento_Defensive_Foul_Challenge_011520,Luke Walton,4,0.438,0.406,Sean Corbin,Kevin Cutler,Dedric Taylor,,Yes,Unsuccessful,Yes,Correct Call,Replay review of the foul called on Bjelica (SAC) pursuant to a coach's challenge was deemed unsuccessful.,nan,nan,Nemanja Bjelica,Seth Curry,SAC,DAL,639,6,1,4,12:22 AM,0:27,Bjelica P.FOUL (P4.PN) (D.Taylor),,,nan,,4,202357,Nemanja Bjelica,1610612758,Sacramento,Kings,SAC,5,203552,Seth Curry,1610612742,Dallas,Mavericks,DAL,1,0,,,,,,1
1568,20200115,21900612,DAL,SAC,4,0:27,SAC,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_DAL_SAC_Sacramento_Defensive_Foul_Challenge_011520,Luke Walton,4,0.438,0.406,Sean Corbin,Kevin Cutler,Dedric Taylor,,Yes,Unsuccessful,Yes,Correct Call,Replay review of the foul called on Bjelica (SAC) pursuant to a coach's challenge was deemed unsuccessful.,nan,nan,nan,nan,nan,nan,641,9,1,4,12:22 AM,0:27,KINGS Timeout: Regular (Full 7 Short 0),,,nan,,2,1610612758,nan,,,,nan,0,0,nan,,,,nan,0,0,,,,,,0
1569,20200115,21900612,DAL,SAC,4,0:27,SAC,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_DAL_SAC_Sacramento_Defensive_Foul_Challenge_011520,Luke Walton,4,0.438,0.406,Sean Corbin,Kevin Cutler,Dedric Taylor,,Yes,Unsuccessful,Yes,Correct Call,Replay review of the foul called on Bjelica (SAC) pursuant to a coach's challenge was deemed unsuccessful.,124,118,nan,nan,nan,nan,642,18,4,4,12:22 AM,0:27,,,,124 - 118,-6,0,639,nan,,,,nan,0,0,nan,,,,nan,1,0,,,,,,1
1570,20200115,21900612,DAL,SAC,4,0:27,SAC,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_DAL_SAC_Sacramento_Defensive_Foul_Challenge_011520,Luke Walton,4,0.438,0.406,Sean Corbin,Kevin Cutler,Dedric Taylor,,Yes,Unsuccessful,Yes,Correct Call,Replay review of the foul called on Bjelica (SAC) pursuant to a coach's challenge was deemed unsuccessful.,nan,nan,Seth Curry,nan,DAL,nan,643,3,11,4,12:25 AM,0:27,,,MISS Curry Free Throw 1 of 2,nan,,5,203552,Seth Curry,1610612742,Dallas,Mavericks,DAL,0,0,nan,,,,nan,0,0,,,,,,1
1571,20200115,21900612,DAL,SAC,4,0:27,SAC,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_DAL_SAC_Sacramento_Defensive_Foul_Challenge_011520,Luke Walton,4,0.438,0.406,Sean Corbin,Kevin Cutler,Dedric Taylor,,Yes,Unsuccessful,Yes,Correct Call,Replay review of the foul called on Bjelica (SAC) pursuant to a coach's challenge was deemed unsuccessful.,nan,nan,nan,nan,nan,nan,644,4,1,4,12:25 AM,0:27,,,Mavericks Rebound,nan,,3,1610612742,nan,,,,nan,0,0,nan,,,,nan,0,0,,,,,,0
